"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","georeference"
"2021-12-24T08:00:00.000","staten_island_railway","501","St George (SIR)","Staten Island","metrocard","Metrocard - Seniors & Disability","10.0","2.0","40.64375","-74.07365","POINT (-74.07365 40.64375)"
"2021-12-24T23:00:00.000","subway","217","170 St (B,D)","Bronx","metrocard","Metrocard - Unlimited 30-Day","2.0","0.0","40.839306","-73.9134","POINT (-73.9134 40.839306)"
"2021-12-24T00:00:00.000","subway","369","Elder Av (6)","Bronx","metrocard","Metrocard - Students","27.0","0.0","40.828583","-73.87916","POINT (-73.87916 40.828583)"
"2021-12-24T14:00:00.000","subway","216","174-175 Sts (B,D)","Bronx","metrocard","Metrocard - Unlimited 30-Day","17.0","0.0","40.8459","-73.91013","POINT (-73.91013 40.8459)"
"2021-12-24T19:00:00.000","subway","101","Marcy Av (M,J,Z)","Brooklyn","metrocard","Metrocard - Students","9.0","0.0","40.70836","-73.957756","POINT (-73.957756 40.70836)"
"2021-12-24T05:00:00.000","subway","253","Neptune Av (F)","Brooklyn","metrocard","Metrocard - Full Fare","1.0","0.0","40.581013","-73.97457","POINT (-73.97457 40.581013)"
"2021-12-24T10:00:00.000","subway","103","Bowery (J,Z)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","5.0","0.0","40.72028","-73.99391","POINT (-73.99391 40.72028)"
"2021-12-24T00:00:00.000","subway","377","3 Av-138 St (6)","Bronx","metrocard","Metrocard - Full Fare","9.0","3.0","40.810474","-73.92614","POINT (-73.92614 40.810474)"
"2021-12-24T12:00:00.000","subway","313","72 St (1,2,3)","Manhattan","metrocard","Metrocard - Other","36.0","0.0","40.778454","-73.98197","POINT (-73.98197 40.778454)"
"2021-12-24T03:00:00.000","subway","426","E 180 St (2,5)","Bronx","metrocard","Metrocard - Full Fare","1.0","0.0","40.841892","-73.87349","POINT (-73.87349 40.841892)"
"2021-12-24T19:00:00.000","subway","350","Pennsylvania Av (3)","Brooklyn","metrocard","Metrocard - Full Fare","6.0","2.0","40.664635","-73.8949","POINT (-73.8949 40.664635)"
"2021-12-24T12:00:00.000","subway","431","Intervale Av (2,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","5.0","0.0","40.82218","-73.896736","POINT (-73.896736 40.82218)"
"2021-12-24T08:00:00.000","subway","5","36 Av (N,W)","Queens","metrocard","Metrocard - Unlimited 30-Day","21.0","0.0","40.756805","-73.92957","POINT (-73.92957 40.756805)"
"2021-12-24T07:00:00.000","subway","113","Knickerbocker Av (M)","Brooklyn","metrocard","Metrocard - Fair Fare","2.0","0.0","40.698666","-73.91971","POINT (-73.91971 40.698666)"
"2021-12-24T00:00:00.000","subway","431","Intervale Av (2,5)","Bronx","metrocard","Metrocard - Fair Fare","1.0","0.0","40.82218","-73.896736","POINT (-73.896736 40.82218)"
"2021-12-24T01:00:00.000","subway","162","50 St (C,E)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","14.0","0.0","40.762455","-73.985985","POINT (-73.985985 40.762455)"
"2021-12-24T03:00:00.000","subway","213","Fordham Rd (B,D)","Bronx","omny","OMNY - Full Fare","2.0","0.0","40.861298","-73.89775","POINT (-73.89775 40.861298)"
"2021-12-24T14:00:00.000","subway","160","72 St (C,B)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","11.0","0.0","40.775593","-73.97641","POINT (-73.97641 40.775593)"
"2021-12-24T11:00:00.000","subway","353","President St-Medgar Evers College (2,5)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4.0","0.0","40.667885","-73.95068","POINT (-73.95068 40.667885)"
"2021-12-24T01:00:00.000","subway","43","Parkside Av (Q)","Brooklyn","omny","OMNY - Full Fare","2.0","0.0","40.655293","-73.961494","POINT (-73.961494 40.655293)"
"2021-12-24T21:00:00.000","subway","451","Junction Blvd (7)","Queens","metrocard","Metrocard - Other","3.0","0.0","40.749146","-73.86953","POINT (-73.86953 40.749146)"
"2021-12-24T08:00:00.000","subway","253","Neptune Av (F)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","3.0","0.0","40.581013","-73.97457","POINT (-73.97457 40.581013)"
"2021-12-24T08:00:00.000","subway","156","103 St (C,B)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","16.0","0.0","40.796093","-73.96146","POINT (-73.96146 40.796093)"
"2021-12-24T05:00:00.000","subway","378","Woodlawn (4)","Bronx","metrocard","Metrocard - Unlimited 7-Day","12.0","0.0","40.886036","-73.87875","POINT (-73.87875 40.886036)"
"2021-12-24T15:00:00.000","subway","218","167 St (B,D)","Bronx","metrocard","Metrocard - Full Fare","57.0","3.0","40.83377","-73.91844","POINT (-73.91844 40.83377)"
"2021-12-24T08:00:00.000","subway","336","Hoyt St (2,3)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","16.0","0.0","40.690544","-73.98506","POINT (-73.98506 40.690544)"
"2021-12-24T15:00:00.000","subway","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","Manhattan","metrocard","Metrocard - Fair Fare","55.0","1.0","40.758663","-73.98133","POINT (-73.98133 40.758663)"
"2021-12-24T16:00:00.000","subway","256","Parsons Blvd (F)","Queens","metrocard","Metrocard - Fair Fare","2.0","0.0","40.707565","-73.80333","POINT (-73.80333 40.707565)"
"2021-12-24T14:00:00.000","subway","447","Flushing-Main St (7)","Queens","omny","OMNY - Full Fare","414.0","81.0","40.7596","-73.83003","POINT (-73.83003 40.7596)"
"2021-12-24T22:00:00.000","subway","430","Simpson St (2,5)","Bronx","omny","OMNY - Full Fare","3.0","0.0","40.824074","-73.89307","POINT (-73.89307 40.824074)"
"2021-12-24T22:00:00.000","subway","246","Avenue I (F)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2.0","0.0","40.62532","-73.97613","POINT (-73.97613 40.62532)"
"2021-12-24T09:00:00.000","subway","250","Kings Hwy (F)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4.0","0.0","40.603218","-73.97236","POINT (-73.97236 40.603218)"
"2021-12-24T05:00:00.000","subway","222","Roosevelt Island (F)","Manhattan","metrocard","Metrocard - Fair Fare","1.0","0.0","40.759144","-73.95326","POINT (-73.95326 40.759144)"
"2021-12-24T01:00:00.000","subway","475","96 St (Q)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","3.0","0.0","40.784317","-73.94715","POINT (-73.94715 40.784317)"
"2021-12-24T01:00:00.000","subway","324","Houston St (1)","Manhattan","metrocard","Metrocard - Full Fare","4.0","0.0","40.728252","-74.00536","POINT (-74.00536 40.728252)"
"2021-12-24T10:00:00.000","subway","213","Fordham Rd (B,D)","Bronx","metrocard","Metrocard - Seniors & Disability","6.0","0.0","40.861298","-73.89775","POINT (-73.89775 40.861298)"
"2021-12-24T12:00:00.000","subway","35","59 St (N,R)","Brooklyn","metrocard","Metrocard - Other","11.0","0.0","40.64136","-74.01788","POINT (-74.01788 40.64136)"
"2021-12-24T20:00:00.000","subway","45","Beverley Rd (Q)","Brooklyn","metrocard","Metrocard - Full Fare","4.0","0.0","40.64403","-73.96449","POINT (-73.96449 40.64403)"
"2021-12-24T18:00:00.000","subway","453","82 St-Jackson Hts (7)","Queens","omny","OMNY - Full Fare","72.0","3.0","40.747658","-73.8837","POINT (-73.8837 40.747658)"
"2021-12-24T13:00:00.000","subway","217","170 St (B,D)","Bronx","metrocard","Metrocard - Other","17.0","0.0","40.839306","-73.9134","POINT (-73.9134 40.839306)"
"2021-12-24T13:00:00.000","subway","326","Franklin St (1)","Manhattan","metrocard","Metrocard - Students","2.0","0.0","40.71932","-74.00689","POINT (-74.00689 40.71932)"
"2021-12-24T15:00:00.000","subway","370","Whitlock Av (6)","Bronx","metrocard","Metrocard - Full Fare","14.0","0.0","40.826527","-73.886284","POINT (-73.886284 40.826527)"
"2021-12-24T19:00:00.000","subway","268","65 St (M,R)","Queens","omny","OMNY - Full Fare","5.0","0.0","40.74967","-73.89845","POINT (-73.89845 40.74967)"
"2021-12-24T17:00:00.000","subway","452","90 St-Elmhurst Av (7)","Queens","metrocard","Metrocard - Fair Fare","10.0","0.0","40.74841","-73.87661","POINT (-73.87661 40.74841)"
"2021-12-24T12:00:00.000","subway","431","Intervale Av (2,5)","Bronx","metrocard","Metrocard - Other","2.0","0.0","40.82218","-73.896736","POINT (-73.896736 40.82218)"
"2021-12-24T08:00:00.000","subway","273","Queens Plaza (E,M,R)","Queens","metrocard","Metrocard - Other","11.0","2.0","40.748974","-73.93724","POINT (-73.93724 40.748974)"
"2021-12-24T06:00:00.000","subway","431","Intervale Av (2,5)","Bronx","metrocard","Metrocard - Full Fare","25.0","0.0","40.82218","-73.896736","POINT (-73.896736 40.82218)"
"2021-12-24T18:00:00.000","subway","377","3 Av-138 St (6)","Bronx","metrocard","Metrocard - Students","4.0","0.0","40.810474","-73.92614","POINT (-73.92614 40.810474)"
"2021-12-24T08:00:00.000","subway","428","174 St (2,5)","Bronx","metrocard","Metrocard - Other","8.0","0.0","40.837288","-73.88773","POINT (-73.88773 40.837288)"
"2021-12-24T21:00:00.000","subway","101","Marcy Av (M,J,Z)","Brooklyn","metrocard","Metrocard - Seniors & Disability","3.0","0.0","40.70836","-73.957756","POINT (-73.957756 40.70836)"
"2021-12-24T01:00:00.000","subway","212","Kingsbridge Rd (B,D)","Bronx","metrocard","Metrocard - Full Fare","2.0","0.0","40.866978","-73.89351","POINT (-73.89351 40.866978)"
"2021-12-24T06:00:00.000","subway","231","Grand St (B,D)","Manhattan","metrocard","Metrocard - Seniors & Disability","7.0","0.0","40.718266","-73.99375","POINT (-73.99375 40.718266)"
"2021-12-24T06:00:00.000","subway","113","Knickerbocker Av (M)","Brooklyn","metrocard","Metrocard - Students","1.0","0.0","40.698666","-73.91971","POINT (-73.91971 40.698666)"
"2021-12-24T14:00:00.000","subway","446","Morris Park (5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","5.0","0.0","40.854362","-73.8605","POINT (-73.8605 40.854362)"
"2021-12-24T08:00:00.000","subway","433","Jackson Av (2,5)","Bronx","metrocard","Metrocard - Full Fare","48.0","0.0","40.81649","-73.90781","POINT (-73.90781 40.81649)"
"2021-12-24T07:00:00.000","subway","372","Longwood Av (6)","Bronx","metrocard","Metrocard - Fair Fare","4.0","0.0","40.816105","-73.89644","POINT (-73.89644 40.816105)"
"2021-12-24T12:00:00.000","staten_island_railway","501","St George (SIR)","Staten Island","metrocard","Metrocard - Unlimited 30-Day","13.0","0.0","40.64375","-74.07365","POINT (-74.07365 40.64375)"
"2021-12-24T21:00:00.000","subway","162","50 St (C,E)","Manhattan","metrocard","Metrocard - Seniors & Disability","3.0","0.0","40.762455","-73.985985","POINT (-73.985985 40.762455)"
"2021-12-24T19:00:00.000","subway","49","Avenue J (Q)","Brooklyn","metrocard","Metrocard - Other","1.0","0.0","40.62504","-73.9608","POINT (-73.9608 40.62504)"
"2021-12-24T11:00:00.000","subway","450","103 St-Corona Plaza (7)","Queens","metrocard","Metrocard - Unlimited 30-Day","54.0","0.0","40.749866","-73.8627","POINT (-73.8627 40.749866)"
"2021-12-24T21:00:00.000","subway","269","Northern Blvd (M,R)","Queens","omny","OMNY - Full Fare","5.0","0.0","40.752884","-73.906006","POINT (-73.906006 40.752884)"
"2021-12-24T17:00:00.000","subway","228","23 St (F,M)","Manhattan","metrocard","Metrocard - Students","11.0","0.0","40.742878","-73.99282","POINT (-73.99282 40.742878)"
"2021-12-24T19:00:00.000","subway","450","103 St-Corona Plaza (7)","Queens","metrocard","Metrocard - Full Fare","101.0","0.0","40.749866","-73.8627","POINT (-73.8627 40.749866)"
"2021-12-24T04:00:00.000","subway","375","Cypress Av (6)","Bronx","metrocard","Metrocard - Seniors & Disability","1.0","0.0","40.805367","-73.91404","POINT (-73.91404 40.805367)"
"2021-12-24T09:00:00.000","subway","108","Middle Village-Metropolitan Av (M)","Queens","metrocard","Metrocard - Unlimited 7-Day","14.0","0.0","40.711395","-73.8896","POINT (-73.8896 40.711395)"
"2021-12-24T16:00:00.000","subway","214","182-183 Sts (B,D)","Bronx","metrocard","Metrocard - Unlimited 30-Day","9.0","0.0","40.856094","-73.90074","POINT (-73.90074 40.856094)"
"2021-12-24T13:00:00.000","subway","49","Avenue J (Q)","Brooklyn","metrocard","Metrocard - Full Fare","61.0","3.0","40.62504","-73.9608","POINT (-73.9608 40.62504)"
"2021-12-24T11:00:00.000","subway","276","5 Av/53 St (E,M)","Manhattan","metrocard","Metrocard - Other","2.0","0.0","40.760166","-73.97523","POINT (-73.97523 40.760166)"
"2021-12-24T20:00:00.000","subway","354","Sterling St (2,5)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","6.0","0.0","40.662743","-73.95085","POINT (-73.95085 40.662743)"
"2021-12-24T06:00:00.000","subway","209","Far Rockaway-Mott Av (A)","Queens","omny","OMNY - Full Fare","11.0","0.0","40.603996","-73.7554","POINT (-73.7554 40.603996)"
"2021-12-24T23:00:00.000","subway","475","96 St (Q)","Manhattan","omny","OMNY - Full Fare","11.0","0.0","40.784317","-73.94715","POINT (-73.94715 40.784317)"
"2021-12-24T22:00:00.000","subway","371","Hunts Point Av (6)","Bronx","metrocard","Metrocard - Full Fare","19.0","4.0","40.82095","-73.89055","POINT (-73.89055 40.82095)"
"2021-12-24T04:00:00.000","subway","211","Bedford Park Blvd (B,D)","Bronx","metrocard","Metrocard - Fair Fare","1.0","0.0","40.873245","-73.88714","POINT (-73.88714 40.873245)"
"2021-12-24T14:00:00.000","subway","210","Norwood-205 St (D)","Bronx","metrocard","Metrocard - Other","16.0","2.0","40.87481","-73.87885","POINT (-73.87885 40.87481)"
"2021-12-24T14:00:00.000","subway","333","Wall St (2,3)","Manhattan","metrocard","Metrocard - Fair Fare","9.0","0.0","40.70682","-74.0091","POINT (-74.0091 40.70682)"
"2021-12-24T10:00:00.000","subway","155","Cathedral Pkwy (110 St) (C,B)","Manhattan","metrocard","Metrocard - Students","4.0","0.0","40.800602","-73.95816","POINT (-73.95816 40.800602)"
"2021-12-24T18:00:00.000","subway","333","Wall St (2,3)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","14.0","0.0","40.70682","-74.0091","POINT (-74.0091 40.70682)"
"2021-12-24T09:00:00.000","subway","270","46 St (M,R)","Queens","metrocard","Metrocard - Fair Fare","6.0","0.0","40.756313","-73.91333","POINT (-73.91333 40.756313)"
"2021-12-24T08:00:00.000","subway","352","New Lots Av (3)","Brooklyn","metrocard","Metrocard - Other","8.0","0.0","40.666237","-73.88408","POINT (-73.88408 40.666237)"
"2021-12-24T04:00:00.000","subway","271","Steinway St (M,R)","Queens","metrocard","Metrocard - Seniors & Disability","1.0","0.0","40.756878","-73.92074","POINT (-73.92074 40.756878)"
"2021-12-24T08:00:00.000","subway","212","Kingsbridge Rd (B,D)","Bronx","omny","OMNY - Full Fare","44.0","4.0","40.866978","-73.89351","POINT (-73.89351 40.866978)"
"2021-12-24T13:00:00.000","subway","475","96 St (Q)","Manhattan","metrocard","Metrocard - Seniors & Disability","33.0","6.0","40.784317","-73.94715","POINT (-73.94715 40.784317)"
"2021-12-24T01:00:00.000","subway","165","23 St (C,E)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","5.0","0.0","40.745907","-73.99804","POINT (-73.99804 40.745907)"
